"","Cites","Authors","Title","Year","Source","Publisher","ArticleURL","CitesURL","GSRank","QueryDate","Type","DOI","ISSN","CitationURL","Volume","Issue","StartPage","EndPage","ECC","CitesPerYear","CitesPerAuthor","AuthorCount","Age","language","collected","DOI_flag","database","source-app","rec-number","foreign-keys","ref-type","contributors","titles","pages","number","dates","publisher","isbn","urls","notes","periodical","volume","electronic-resource-num","pdfs"
"1362",1,"AA Aldama, E Aguilar","Inverse flood routing to estimate inflow hydrographs to reservoirs",1997,"INGENIERIA HIDRAULICA EN MEXICO",NA,NA,NA,335,"8/10/2018","Journal article","",NA,NA,12,1,15,26,1,0.05,1,2,21,"spanish","in corpus","DOI absent","spanish.enl","EndNote","728","7280","17","Aldama, A. A.Aguilar, E.","Inverse flood routing to estimate inflow hydrographs to reservoirsINGENIERIA HIDRAULICA EN MEXICO","15-26","1",1997,"NA","NA","NA","Cited By (since 1997): 1","INGENIERIA HIDRAULICA EN MEXICO","12",NA,"manual_download_spanish/38/document (1).pdf"
"937",2,"A.A. Aldama, E. Aguilar","Inverse flood routing to estimate inflow hydrographs to reservoirs [Transito inverso para la estimacion de avenidas de ingreso a vasos]",1997,"Ingenieria Hidraulica en Mexico",NA,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030892657&partnerID=40&md5=3d5e0504079e789b80ad8402e4b3c3ee",NA,937,"8/10/2018","Article","",NA,NA,12,1,15,26,2,0.1,1,2,21,"spanish","in corpus","DOI absent","spanish.enl","EndNote","1331","13310","2","Aldama, A. A.Aguilar, E.","Inverse flood routing to estimate inflow hydrographs to reservoirs [Transito inverso para la estimacion de avenidas de ingreso a vasos]","15-26","Query date: 2018-08-10",1997,"NA","NA","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030892657&partnerID=40&md5=3d5e0504079e789b80ad8402e4b3c3ee","12Cited By (since 1997): 2",NA,NA,NA,"manual_download_spanish/39/785-1149-1-PB.pdf"
"1268",2,"Alvaro A. Aldama, Javier Aparicio, Carlos Gutierrez-Ojeda, Manuel Martinez-Morales, Luis Gonzalez-Hita, Graciela Herrera-Zamarron, Ismael Mata-Arellano, Miguel Angel Mejia-Gonzalez, Gerardo Ortiz-Flores, Pablo Gallardo-Almanza, Rene Lobato-Sanchez, Jose Luis Perez-Lopez, Guillermo Reza-Arzate, Peter Fritz, Joel Ramirez-Espinoza, Antonio Cardona","Hydrogeological behavior of the cuatrocienegas and El Hundido aquifers in Coahuila, Mexico",2007,"INGENIERIA HIDRAULICA EN MEXICO",NA,NA,NA,241,"8/10/2018","Journal article","",NA,NA,22,3,37,59,2,0.18,0,16,11,"spanish","in corpus","DOI absent","spanish.enl","EndNote","540","5400","17","Aldama, Alvaro A.Aparicio, JavierGutierrez-Ojeda, CarlosMartinez-Morales, ManuelGonzalez-Hita, LuisHerrera-Zamarron, GracielaMata-Arellano, IsmaelMejia-Gonzalez, Miguel AngelOrtiz-Flores, GerardoGallardo-Almanza, PabloLobato-Sanchez, RenePerez-Lopez, Jose LuisReza-Arzate, GuillermoFritz, PeterRamirez-Espinoza, JoelCardona, Antonio","Hydrogeological behavior of the cuatrocienegas and El Hundido aquifers in Coahuila, MexicoINGENIERIA HIDRAULICA EN MEXICO","37-59","3",2007,"NA","NA","NA","Cited By (since 2007): 2","INGENIERIA HIDRAULICA EN MEXICO","22",NA,"manual_download_spanish/40/RIHMjul-sep2007art.3.pdf"
"607",3,"¡.A. Aldama, J. Aparicio, C. GutiÈrrez-Ojeda, M. MartÌnez-Morales, L. Gonz·lez-Hita, G. Herrera-ZamarrÛn, I. Mata-Arellano, M.¡. MejÌa-Gonz·lez, G. Ortiz-Flores, P. Gallardo-Almanza, R. Lobato-S·nchez, J.L. PÈrez-LÛpez, G. Reza-Arzate, P. Fritz, J. RamÌrez-Espinoza, A. Cardona","Hydrogeological behavior of the CuatrociÈnegas and El Hundido aquifers in Coahuila, Mexico [Comportamiento hidrogeolÛgico de los acuÌferos cuatrociÈnegas y El Hundido, Coahuila, MÈxico]",2007,"Ingenieria Hidraulica en Mexico",NA,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548101372&partnerID=40&md5=0867f7145115262b716d5249e79fb4c3",NA,607,"8/10/2018","Article","",NA,NA,22,3,37,59,3,0.27,0,16,11,"spanish","in corpus","DOI absent","spanish.enl","EndNote","1001","10010","2","Aldama, ¡ A.Aparicio, J.GutiÈrrez-Ojeda, C.MartÌnez-Morales, M.Gonz·lez-Hita, L.Herrera-ZamarrÛn, G.Mata-Arellano, I.MejÌa-Gonz·lez, M. ¡Ortiz-Flores, G.Gallardo-Almanza, P.Lobato-S·nchez, R.PÈrez-LÛpez, J. L.Reza-Arzate, G.Fritz, P.RamÌrez-Espinoza, J.Cardona, A.","Hydrogeological behavior of the CuatrociÈnegas and El Hundido aquifers in Coahuila, Mexico [Comportamiento hidrogeolÛgico de los acuÌferos cuatrociÈnegas y El Hundido, Coahuila, MÈxico]","37-59","Query date: 2018-08-10",2007,"NA","NA","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548101372&partnerID=40&md5=0867f7145115262b716d5249e79fb4c3","22Cited By (since 2007): 3",NA,NA,NA,"manual_download_spanish/41/Comportamiento_hidrogeologico_de_los_acuiferos_Cua.pdf"
"1188",0,"Luis Alejandro-Sanchez, Yoel Martinez-Gonzalez","Sensitivity analysis and regional imperviousness in an urban basin",2013,"TECNOLOGIA Y CIENCIAS DEL AGUA",NA,NA,NA,161,"8/10/2018","Journal article","",NA,NA,4,1,203,212,0,0,0,2,5,"spanish","in corpus","DOI absent","spanish.enl","EndNote","381","3810","17","Alejandro-Sanchez, LuisMartinez-Gonzalez, Yoel","Sensitivity analysis and regional imperviousness in an urban basinTECNOLOGIA Y CIENCIAS DEL AGUA","203-212","1",2013,"NA","NA","NA",NA,"TECNOLOGIA Y CIENCIAS DEL AGUA","4",NA,"manual_download_spanish/43/v4n1a12.pdf"
"590",4,"C. Alejo-Plata, J.L. GÛmez-M·rquez, S. Ramos, E. Herrera","Presence of neonates and juvenile scalloped hammerhead sharks Sphyrna lewini (Griffith and Smith, 1834) and silky sharks Carcharhinus falciformis (M¸ller and Henle, 1839) in the Oaxaca coast, Mexico [Presencia de neonatos y juveniles del tiburÛn martillo Sphyrna lewini (Griffith and Smith, 1834) y del tiburÛn sedoso Carcharhinus falciformis (M¸ller and Henle, 1839) en la costa de Oaxaca, Mexico]",2007,"Revista de Biologia Marina y Oceanografia",NA,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-42049111830&partnerID=40&md5=4d12c5acc3327abdde07a788f7d8b480",NA,590,"8/10/2018","Article","",NA,NA,42,3,403,413,4,0.36,1,4,11,"spanish","in corpus","DOI absent","spanish.enl","EndNote","984","9840","2","Alejo-Plata, C.GÛmez-M·rquez, J. L.Ramos, S.Herrera, E.","Presence of neonates and juvenile scalloped hammerhead sharks Sphyrna lewini (Griffith and Smith, 1834) and silky sharks Carcharhinus falciformis (M¸ller and Henle, 1839) in the Oaxaca coast, Mexico [Presencia de neonatos y juveniles del tiburÛn martillo Sphyrna lewini (Griffith and Smith, 1834) y del tiburÛn sedoso Carcharhinus falciformis (M¸ller and Henle, 1839) en la costa de Oaxaca, Mexico]","403-413","Query date: 2018-08-10",2007,"NA","NA","https://www.scopus.com/inward/record.uri?eid=2-s2.0-42049111830&partnerID=40&md5=4d12c5acc3327abdde07a788f7d8b480","42Cited By (since 2007): 4",NA,NA,NA,"manual_download_spanish/44/art20.pdf"
"1062",0,"Evelyn Alfaro-Rodriguez","The Social Network of Urban Water Supply: Water Carriers and Guarantors in Zacatecas, Mexico (XIX Century)",2017,"AGUA Y TERRITORIO",NA,NA,NA,35,"8/10/2018","Journal article","10.17561/at.v0i9.3473",NA,NA,NA,9,11,21,0,0,0,1,1,"spanish","in corpus","DOI present","spanish.enl","EndNote","95","95","17","Alfaro-Rodriguez, Evelyn","The Social Network of Urban Water Supply: Water Carriers and Guarantors in Zacatecas, Mexico (XIX Century)AGUA Y TERRITORIO","11-21","9",2017,"NA","NA","NAhttps://revistaselectronicas.ujaen.es/index.php/atma/article/download/3473/2803internal-pdf://0141327329/Alfaro-Rodrigue-2017-The Social Network of Urb.pdf",NA,"AGUA Y TERRITORIO",NA,"10.17561/at.v0i9.3473","0141327329/Alfaro-Rodrigue-2017-The Social Network of Urb.pdf"
"944",26,"H. Alonso, F. Risacher","Geochemistry of the Salar de Atacama, part 1: Origin of the components and salt balance [GeoquÌmica del Salar de Atacama, parte 1: Origen de los componentes y balance salino]",1996,"Revista Geologica de Chile",NA,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030413989&partnerID=40&md5=0c35800ece4c99937b89526c7a645e8b",NA,944,"8/10/2018","Article","",NA,NA,23,2,113,122,26,1.18,13,2,22,"spanish","in corpus","DOI absent","spanish.enl","EndNote","1338","13380","2","Alonso, H.Risacher, F.","Geochemistry of the Salar de Atacama, part 1: Origin of the components and salt balance [GeoquÌmica del Salar de Atacama, parte 1: Origen de los componentes y balance salino]","113-122","Query date: 2018-08-10",1996,"NA","NA","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030413989&partnerID=40&md5=0c35800ece4c99937b89526c7a645e8b","23Cited By (since 1996): 26",NA,NA,NA,"manual_download_spanish/51/2201-2974-1-PB.pdf"
"1151",0,"Homero Alonso-Sanchez, Laura Alicia Ibanez-Castillo, Ramon Arteaga-Ramirez, Mario Alberto Vazquez-Pena","Runoff Curve Identification in Three Micro-Basins of the Coatan River, Chiapas, Mexico",2014,"TECNOLOGIA Y CIENCIAS DEL AGUA",NA,NA,NA,124,"8/10/2018","Journal article","",NA,NA,5,4,153,161,0,0,0,4,4,"spanish","in corpus","DOI absent","spanish.enl","EndNote","305","3050","17","Alonso-Sanchez, HomeroIbanez-Castillo, Laura AliciaArteaga-Ramirez, RamonVazquez-Pena, Mario Alberto","Runoff Curve Identification in Three Micro-Basins of the Coatan River, Chiapas, MexicoTECNOLOGIA Y CIENCIAS DEL AGUA","153-161","4",2014,"NA","NA","NA",NA,"TECNOLOGIA Y CIENCIAS DEL AGUA","5",NA,"manual_download_spanish/52/v5n4a10.pdf"
"907",6,"R.C. Altamirano, A.N. Pasten","DistribuciÛn y abundancia anual de Ceratium dens (Peridinales: Ceratiaceae) en el golfo de California, MÈxico",2000,"Revista de Biologia Tropical",NA,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-1542635205&partnerID=40&md5=31c9e76fcbde1abd8543481a8976ab44",NA,907,"8/10/2018","Article","",NA,NA,48,2,305,311,6,0.33,3,2,18,"spanish","in corpus","DOI absent","spanish.enl","EndNote","1301","13010","2","Altamirano, R. C.Pasten, A. N.","DistribuciÛn y abundancia anual de Ceratium dens (Peridinales: Ceratiaceae) en el golfo de California, MÈxico","305-311","Query date: 2018-08-10",2000,"NA","NA","https://www.scopus.com/inward/record.uri?eid=2-s2.0-1542635205&partnerID=40&md5=31c9e76fcbde1abd8543481a8976ab44","48Cited By (since 2000): 6",NA,NA,NA,"manual_download_spanish/53/18714-40595-1-SM.pdf"
"1058",0,"Anabel Altamirano-Aguilar, Jose Benigno Valdez-Torres, Cuitlahuac Valdez-Lafarga, Jorge Ines Leon-Balderrama, Miguel Betancourt-Lozano, Tomas Osuna-Enciso","Classification and evaluation of the irrigation districts in Mexico based on performance indicators",2017,"TECNOLOGIA Y CIENCIAS DEL AGUA",NA,NA,NA,31,"8/10/2018","Journal article","10.24850/j-tyca-2017-04-05",NA,NA,8,4,79,99,0,0,0,6,1,"spanish","in corpus","DOI present","spanish.enl","EndNote","86","860","17","Altamirano-Aguilar, AnabelValdez-Torres, Jose BenignoValdez-Lafarga, CuitlahuacLeon-Balderrama, Jorge InesBetancourt-Lozano, MiguelOsuna-Enciso, Tomas","Classification and evaluation of the irrigation districts in Mexico based on performance indicatorsTECNOLOGIA Y CIENCIAS DEL AGUA","79-99","4",2017,"NA","NA","NA",NA,"TECNOLOGIA Y CIENCIAS DEL AGUA","8","10.24850/j-tyca-2017-04-05","manual_download_spanish/54/353551867005.pdf"
"685",14,"J.J. Alvarado, C. Fern·ndez","Echinoderms from Marino Ballena National Park, Pacific, Costa Rica [Equinodermos del Parque Nacional Marino Ballena, Pacifico, Costa Rica.]",2005,"Revista de biologÌa tropical",NA,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548028699&partnerID=40&md5=d0cb55755711ab3a8ea3b5d70aea69de",NA,685,"8/10/2018","Article","",NA,NA,53,NA,275,284,14,1.08,7,2,13,"spanish","in corpus","DOI absent","spanish.enl","EndNote","1079","10790","2","Alvarado, J. J.Fern·ndez, C.","Echinoderms from Marino Ballena National Park, Pacific, Costa Rica [Equinodermos del Parque Nacional Marino Ballena, Pacifico, Costa Rica.]","275-284","Query date: 2018-08-10",2005,"NA","NA","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548028699&partnerID=40&md5=d0cb55755711ab3a8ea3b5d70aea69de","53Cited By (since 2005): 14",NA,NA,NA,"manual_download_spanish/56/56.pdf"
"1180",0,"Cesar Adolfo Alvarado-Ancieta","Protection of erosion in sharp bends using rockfill rip-rap",2013,"TECNOLOGIA Y CIENCIAS DEL AGUA",NA,NA,NA,153,"8/10/2018","Journal article","",NA,NA,4,1,51,82,0,0,0,1,5,"spanish","in corpus","DOI absent","spanish.enl","EndNote","364","3640","17","Alvarado-Ancieta, Cesar Adolfo","Protection of erosion in sharp bends using rockfill rip-rapTECNOLOGIA Y CIENCIAS DEL AGUA","51-82","1",2013,"NA","NA","NA",NA,"TECNOLOGIA Y CIENCIAS DEL AGUA","4",NA,"manual_download_spanish/57/v4n1a3.pdf"
"196",2,"B. LÛpez ¡lvarez, J.A. Ramos Leal, G. Santacruz, J. Mor·n RamÌrez, S.E. Carranco Lozada, M.C. Noyola Medrano, L.F. Pineda MartÌnez","Water poverty index assessment in semi-arid regions: The case of san luis potosÌ valley (Mexico) [C·lculo del Ìndice de pobreza del agua en zonas semi·ridas: Caso valle de san luis potosÌ]",2013,"Revista Internacional de Contaminacion Ambiental",NA,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887077851&partnerID=40&md5=3d45558365ef645fa4e1db3859464f14",NA,196,"8/10/2018","Article","",NA,NA,29,4,249,260,2,0.4,0,7,5,"spanish","in corpus","DOI absent","spanish.enl","EndNote","450","4500","2","¡lvarez, B. LÛpezLeal, J. A. RamosSantacruz, G.RamÌrez, J. Mor·nLozada, S. E. CarrancoMedrano, M. C. NoyolaMartÌnez, L. F. Pineda","Water poverty index assessment in semi-arid regions: The case of san luis potosÌ valley (Mexico) [C·lculo del Ìndice de pobreza del agua en zonas semi·ridas: Caso valle de san luis potosÌ]","249-260","Query date: 2018-08-10",2013,"NA","NA","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887077851&partnerID=40&md5=3d45558365ef645fa4e1db3859464f14","29Cited By (since 2013): 2",NA,NA,NA,"manual_download_spanish/58/v29n4a3.pdf"
"656",15,"C.R. ¡lvarez, M.A. Taboada, C. Bustingorri, F.H. GutiÈrrez Boem","Soil alleviation in direct drilling systems: Effect on soil physical properties and maize crop [DescompactaciÛn de suelos en siembra directa: Efectos sobre las propiedades fÌsicas y el cultivo de maÌz]",2006,"Handbook of Environmental Chemistry, Volume 5: Water Pollution",NA,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33947312628&partnerID=40&md5=45eec84ce060063a7ea053916e6b8314",NA,656,"8/10/2018","Article","",NA,NA,24,1,1,10,15,1.25,4,4,12,"spanish","in corpus","DOI absent","spanish.enl","EndNote","1050","10500","2","¡lvarez, C. R.Taboada, M. A.Bustingorri, C.Boem, F. H. GutiÈrrez","Soil alleviation in direct drilling systems: Effect on soil physical properties and maize crop [DescompactaciÛn de suelos en siembra directa: Efectos sobre las propiedades fÌsicas y el cultivo de maÌz]","1-10","Query date: 2018-08-10",2006,"NA","NA","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33947312628&partnerID=40&md5=45eec84ce060063a7ea053916e6b8314","24Cited By (since 2006): 15",NA,NA,NA,"manual_download_spanish/59/Descompactacion_de_suelos_en_siembra_directa_efect.pdf"
"465",1,"S.B. ¡lvarez, G.I. Baz·n, J.N. Bernardos","Phytoplanktonic diversity in the main and north basins of the Don Tomas lagoon (La Pampa. Argentina) [Diversidad fitoplanctÛnica en los cuencos principal y norte de la laguna Don Tom·s (La Pampa. Argentina)]",2009,"Limnetica",NA,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77149151877&partnerID=40&md5=9774ca234ce345edf542c2239eff9370",NA,465,"8/10/2018","Article","",NA,NA,28,2,253,260,1,0.11,0,3,9,"spanish","in corpus","DOI absent","spanish.enl","EndNote","859","8590","2","¡lvarez, S. B.Baz·n, G. I.Bernardos, J. N.","Phytoplanktonic diversity in the main and north basins of the Don Tomas lagoon (La Pampa. Argentina) [Diversidad fitoplanctÛnica en los cuencos principal y norte de la laguna Don Tom·s (La Pampa. Argentina)]","253-260","Query date: 2018-08-10",2009,"NA","NA","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77149151877&partnerID=40&md5=9774ca234ce345edf542c2239eff9370","28Cited By (since 2009): 1",NA,NA,NA,"manual_download_spanish/61/61.pdf"
"893",0,"S.B. Alvarez, G.I. Bazan, M.T. Wenzel","Hormogonales (Cyanophyta) from El Guanaco pond (La Pampa, Argentina) [Hormogonales (Cyanophyta) de la laguna El Guanaco (La Pampa, Argentina)]",2000,"Darwiniana",NA,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034480972&partnerID=40&md5=0effc8e3547491e8129e7641a355fefb",NA,893,"8/10/2018","Article","",NA,NA,38,3,279,284,0,0,0,3,18,"spanish","in corpus","DOI absent","spanish.enl","EndNote","1287","12870","2","Alvarez, S. B.Bazan, G. I.Wenzel, M. T.","Hormogonales (Cyanophyta) from El Guanaco pond (La Pampa, Argentina) [Hormogonales (Cyanophyta) de la laguna El Guanaco (La Pampa, Argentina)]","279-284","Query date: 2018-08-10",2000,"NA","NA","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034480972&partnerID=40&md5=0effc8e3547491e8129e7641a355fefb","38",NA,NA,NA,"manual_download_spanish/62/23223894.pdf"
"315",3,"C.C. ¡lvarez-GÛngora, M. De Los Angeles Liceaga-Correa, J.A. Herrera-Silveira","Seasonal variations of community structures phytoplankton in groundwater discharge areas along the Northern Yucat·n Peninsula coast [Variaciones estacionales de la estructura comunitaria del fÌtoplancton en zonas de descarga de agua subterr·nea en la costa norte de la PenÌnsula de Yucat·n]",2012,"Revista de Biologia Tropical",NA,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860564497&partnerID=40&md5=21245ac3c75c073d6a694072e8e85761",NA,315,"8/10/2018","Article","",NA,NA,60,1,157,172,3,0.5,1,3,6,"spanish","in corpus","DOI absent","spanish.enl","EndNote","688","6880","2","¡lvarez-GÛngora, C. C.Liceaga-Correa, M. De Los AngelesHerrera-Silveira, J. A.","Seasonal variations of community structures phytoplankton in groundwater discharge areas along the Northern Yucat·n Peninsula coast [Variaciones estacionales de la estructura comunitaria del fÌtoplancton en zonas de descarga de agua subterr·nea en la costa norte de la PenÌnsula de Yucat·n]","157-172","Query date: 2018-08-10",2012,"NA","NA","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860564497&partnerID=40&md5=21245ac3c75c073d6a694072e8e85761","60Cited By (since 2012): 3",NA,NA,NA,"manual_download_spanish/63/44923251011.pdf"
"772",2,"R. ¡lvarez-LeÛn, I. Rey-Carrasco","Fauna from the M/N ""Vikheim"" ship exploration in the northwest of the Colombian Caribbean [Fauna extraida en la exploraciÛn del barco M/N ""Vikheim"" al noroeste del Caribe colombiano]",2003,"Revista de Biologia Tropical",NA,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-1642378988&partnerID=40&md5=21d41b997dc9796f6d5dd3508b73f09e",NA,772,"8/10/2018","Article","",NA,NA,51,2,551,553,2,0.13,1,2,15,"spanish","in corpus","DOI absent","spanish.enl","EndNote","1166","11660","2","¡lvarez-LeÛn, R.Rey-Carrasco, I.","Fauna from the M/N ""Vikheim"" ship exploration in the northwest of the Colombian Caribbean [Fauna extraida en la exploraciÛn del barco M/N ""Vikheim"" al noroeste del Caribe colombiano]","551-553","Query date: 2018-08-10",2003,"NA","NA","https://www.scopus.com/inward/record.uri?eid=2-s2.0-1642378988&partnerID=40&md5=21d41b997dc9796f6d5dd3508b73f09e","51Cited By (since 2003): 2",NA,NA,NA,"manual_download_spanish/64/15806-30447-1-SM.pdf"
"1176",0,"Gabriela Alvarez-Olguin, Corina Cisneros-Cisneros, Eusebio Cesar Pedro-Santos","Characterization of hydrological droughts for the Salado River, Oaxaca, Mexico",2013,"TECNOLOGIA Y CIENCIAS DEL AGUA",NA,NA,NA,149,"8/10/2018","Journal article","",NA,NA,4,2,55,70,0,0,0,3,5,"spanish","in corpus","DOI absent","spanish.enl","EndNote","357","3570","17","Alvarez-Olguin, GabrielaCisneros-Cisneros, CorinaPedro-Santos, Eusebio Cesar","Characterization of hydrological droughts for the Salado River, Oaxaca, MexicoTECNOLOGIA Y CIENCIAS DEL AGUA","55-70","2",2013,"NA","NA","NA",NA,"TECNOLOGIA Y CIENCIAS DEL AGUA","4",NA,"manual_download_spanish/65/v4n2a4.pdf"
